week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2024-02-19,BEV-009,STR-030,East,29,101.21,False,,0.0
2024-02-26,BEV-009,STR-030,East,32,111.68,False,,0.0
2024-03-04,BEV-009,STR-030,East,29,101.21,False,,0.0
2024-03-11,BEV-009,STR-030,East,33,115.17,False,,0.0
2024-03-18,BEV-009,STR-030,East,29,101.21,False,,0.0
2024-03-25,BEV-009,STR-030,East,33,115.17,False,,0.0
2024-04-01,BEV-009,STR-030,East,33,115.17,False,,0.0
2024-04-08,BEV-009,STR-030,East,34,118.66,False,,0.0
2024-04-15,BEV-009,STR-030,East,32,111.68,False,,0.0
2024-04-22,BEV-009,STR-030,East,35,122.15,False,,0.0
2024-04-29,BEV-009,STR-030,East,29,101.21,False,,0.0
2024-05-06,BEV-009,STR-030,East,27,94.23,False,,0.0
2024-05-13,BEV-009,STR-030,East,31,108.19,False,,0.0
2024-05-20,BEV-009,STR-030,East,42,137.79,True,Display Feature,0.06
2024-05-27,BEV-009,STR-030,East,36,118.1,True,Display Feature,0.06
2024-06-03,BEV-009,STR-030,East,29,101.21,False,,0.0
2024-06-10,BEV-009,STR-030,East,31,108.19,False,,0.0
2024-01-01,BEV-009,STR-031,West,33,109.41,True,Display Feature,0.05
2024-01-08,BEV-009,STR-031,West,34,112.73,True,Display Feature,0.05
2024-01-15,BEV-009,STR-031,West,24,83.76,False,,0.0
2024-01-22,BEV-009,STR-031,West,29,101.21,False,,0.0
2024-01-29,BEV-009,STR-031,West,27,94.23,False,,0.0
2024-02-05,BEV-009,STR-031,West,28,97.72,False,,0.0
2024-02-12,BEV-009,STR-031,West,29,101.21,False,,0.0
2024-02-19,BEV-009,STR-031,West,33,115.17,False,,0.0
2024-02-26,BEV-009,STR-031,West,31,108.19,False,,0.0
2024-03-04,BEV-009,STR-031,West,28,97.72,False,,0.0
2024-03-11,BEV-009,STR-031,West,27,94.23,False,,0.0
2024-03-18,BEV-009,STR-031,West,31,108.19,False,,0.0
2024-03-25,BEV-009,STR-031,West,33,115.17,False,,0.0
2024-04-01,BEV-009,STR-031,West,26,90.74,False,,0.0
2024-04-08,BEV-009,STR-031,West,28,97.72,False,,0.0
2024-04-15,BEV-009,STR-031,West,28,97.72,False,,0.0
2024-04-22,BEV-009,STR-031,West,32,111.68,False,,0.0
2024-04-29,BEV-009,STR-031,West,28,97.72,False,,0.0
2024-05-06,BEV-009,STR-031,West,25,87.25,False,,0.0
2024-05-13,BEV-009,STR-031,West,29,101.21,False,,0.0
2024-05-20,BEV-009,STR-031,West,32,104.98,True,Display Feature,0.06
2024-05-27,BEV-009,STR-031,West,35,114.82,True,Display Feature,0.06
2024-06-03,BEV-009,STR-031,West,26,90.74,False,,0.0
2024-06-10,BEV-009,STR-031,West,30,104.7,False,,0.0
2024-01-01,BEV-009,STR-032,West,33,109.41,True,Display Feature,0.05
2024-01-08,BEV-009,STR-032,West,33,109.41,True,Display Feature,0.05
2024-01-15,BEV-009,STR-032,West,42,115.8,True,Price Cut,0.21
2024-01-22,BEV-009,STR-032,West,41,113.04,True,Price Cut,0.21
2024-01-29,BEV-009,STR-032,West,46,126.83,True,Price Cut,0.21
2024-02-05,BEV-009,STR-032,West,27,94.23,False,,0.0
2024-02-12,BEV-009,STR-032,West,28,97.72,False,,0.0
2024-02-19,BEV-009,STR-032,West,25,87.25,False,,0.0
2024-02-26,BEV-009,STR-032,West,26,90.74,False,,0.0
2024-03-04,BEV-009,STR-032,West,31,108.19,False,,0.0
2024-03-11,BEV-009,STR-032,West,28,97.72,False,,0.0
2024-03-18,BEV-009,STR-032,West,27,94.23,False,,0.0
2024-03-25,BEV-009,STR-032,West,27,94.23,False,,0.0
2024-04-01,BEV-009,STR-032,West,33,115.17,False,,0.0
2024-04-08,BEV-009,STR-032,West,30,104.7,False,,0.0
2024-04-15,BEV-009,STR-032,West,28,97.72,False,,0.0
2024-04-22,BEV-009,STR-032,West,30,104.7,False,,0.0
2024-04-29,BEV-009,STR-032,West,26,90.74,False,,0.0
2024-05-06,BEV-009,STR-032,West,24,83.76,False,,0.0
2024-05-13,BEV-009,STR-032,West,32,111.68,False,,0.0
2024-05-20,BEV-009,STR-032,West,34,111.54,True,Display Feature,0.06
2024-05-27,BEV-009,STR-032,West,41,134.5,True,Display Feature,0.06
2024-06-03,BEV-009,STR-032,West,28,97.72,False,,0.0
2024-06-10,BEV-009,STR-032,West,24,83.76,False,,0.0
2024-01-01,BEV-009,STR-033,West,10,34.9,False,,0.0
2024-01-08,BEV-009,STR-033,West,9,31.41,False,,0.0
2024-01-15,BEV-009,STR-033,West,14,38.6,True,Price Cut,0.21
2024-01-22,BEV-009,STR-033,West,16,44.11,True,Price Cut,0.21
2024-01-29,BEV-009,STR-033,West,17,46.87,True,Price Cut,0.21
2024-02-05,BEV-009,STR-033,West,11,38.39,False,,0.0
2024-02-12,BEV-009,STR-033,West,12,41.88,False,,0.0
2024-02-19,BEV-009,STR-033,West,11,38.39,False,,0.0
2024-02-26,BEV-009,STR-033,West,13,45.37,False,,0.0
2024-03-04,BEV-009,STR-033,West,23,42.54,True,BOGO,0.47
2024-03-11,BEV-009,STR-033,West,24,44.39,True,BOGO,0.47
2024-03-18,BEV-009,STR-033,West,12,41.88,False,,0.0
2024-03-25,BEV-009,STR-033,West,11,38.39,False,,0.0
2024-04-01,BEV-009,STR-033,West,12,41.88,False,,0.0
2024-04-08,BEV-009,STR-033,West,11,38.39,False,,0.0
2024-04-15,BEV-009,STR-033,West,10,34.9,False,,0.0
2024-04-22,BEV-009,STR-033,West,12,41.88,False,,0.0
2024-04-29,BEV-009,STR-033,West,11,38.39,False,,0.0
2024-05-06,BEV-009,STR-033,West,12,41.88,False,,0.0
2024-05-13,BEV-009,STR-033,West,10,34.9,False,,0.0
2024-05-20,BEV-009,STR-033,West,12,39.37,True,Display Feature,0.06
2024-05-27,BEV-009,STR-033,West,13,42.65,True,Display Feature,0.06
2024-06-03,BEV-009,STR-033,West,11,38.39,False,,0.0
2024-06-10,BEV-009,STR-033,West,11,38.39,False,,0.0
2024-01-01,BEV-009,STR-034,West,12,39.79,True,Display Feature,0.05
2024-01-08,BEV-009,STR-034,West,14,46.42,True,Display Feature,0.05
2024-01-15,BEV-009,STR-034,West,17,46.87,True,Price Cut,0.21
2024-01-22,BEV-009,STR-034,West,16,44.11,True,Price Cut,0.21
2024-01-29,BEV-009,STR-034,West,14,38.6,True,Price Cut,0.21
2024-02-05,BEV-009,STR-034,West,10,34.9,False,,0.0
2024-02-12,BEV-009,STR-034,West,12,41.88,False,,0.0
2024-02-19,BEV-009,STR-034,West,12,41.88,False,,0.0
2024-02-26,BEV-009,STR-034,West,11,38.39,False,,0.0
2024-03-04,BEV-009,STR-034,West,12,41.88,False,,0.0
2024-03-11,BEV-009,STR-034,West,11,38.39,False,,0.0
2024-03-18,BEV-009,STR-034,West,12,41.88,False,,0.0
2024-03-25,BEV-009,STR-034,West,10,34.9,False,,0.0
2024-04-01,BEV-009,STR-034,West,11,38.39,False,,0.0
2024-04-08,BEV-009,STR-034,West,13,45.37,False,,0.0
2024-04-15,BEV-009,STR-034,West,13,45.37,False,,0.0
2024-04-22,BEV-009,STR-034,West,12,41.88,False,,0.0
2024-04-29,BEV-009,STR-034,West,12,41.88,False,,0.0
2024-05-06,BEV-009,STR-034,West,12,41.88,False,,0.0
2024-05-13,BEV-009,STR-034,West,13,45.37,False,,0.0
2024-05-20,BEV-009,STR-034,West,12,41.88,False,,0.0
2024-05-27,BEV-009,STR-034,West,11,38.39,False,,0.0
2024-06-03,BEV-009,STR-034,West,12,41.88,False,,0.0
2024-06-10,BEV-009,STR-034,West,10,34.9,False,,0.0
2024-01-01,BEV-009,STR-035,West,47,155.83,True,Display Feature,0.05
2024-01-08,BEV-009,STR-035,West,40,132.62,True,Display Feature,0.05
2024-01-15,BEV-009,STR-035,West,51,140.61,True,Price Cut,0.21
2024-01-22,BEV-009,STR-035,West,46,126.83,True,Price Cut,0.21
2024-01-29,BEV-009,STR-035,West,50,137.86,True,Price Cut,0.21
2024-02-05,BEV-009,STR-035,West,32,111.68,False,,0.0
2024-02-12,BEV-009,STR-035,West,31,108.19,False,,0.0
2024-02-19,BEV-009,STR-035,West,36,125.64,False,,0.0
2024-02-26,BEV-009,STR-035,West,41,143.09,False,,0.0
2024-03-04,BEV-009,STR-035,West,65,120.23,True,BOGO,0.47
2024-03-11,BEV-009,STR-035,West,74,136.88,True,BOGO,0.47
2024-03-18,BEV-009,STR-035,West,32,111.68,False,,0.0
2024-03-25,BEV-009,STR-035,West,38,132.62,False,,0.0
2024-04-01,BEV-009,STR-035,West,41,143.09,False,,0.0
2024-04-08,BEV-009,STR-035,West,42,146.58,False,,0.0
2024-04-15,BEV-009,STR-035,West,41,143.09,False,,0.0
2024-04-22,BEV-009,STR-035,West,33,115.17,False,,0.0
2024-04-29,BEV-009,STR-035,West,42,146.58,False,,0.0
2024-05-06,BEV-009,STR-035,West,38,132.62,False,,0.0
2024-05-13,BEV-009,STR-035,West,33,115.17,False,,0.0
2024-05-20,BEV-009,STR-035,West,34,118.66,False,,0.0
2024-05-27,BEV-009,STR-035,West,34,118.66,False,,0.0
2024-06-03,BEV-009,STR-035,West,39,136.11,False,,0.0
2024-06-10,BEV-009,STR-035,West,33,115.17,False,,0.0
2024-01-01,BEV-009,STR-036,West,11,36.47,True,Display Feature,0.05
2024-01-08,BEV-009,STR-036,West,12,39.79,True,Display Feature,0.05
2024-01-15,BEV-009,STR-036,West,11,38.39,False,,0.0
2024-01-22,BEV-009,STR-036,West,11,38.39,False,,0.0
2024-01-29,BEV-009,STR-036,West,11,38.39,False,,0.0
2024-02-05,BEV-009,STR-036,West,11,38.39,False,,0.0
2024-02-12,BEV-009,STR-036,West,13,45.37,False,,0.0
2024-02-19,BEV-009,STR-036,West,13,45.37,False,,0.0
2024-02-26,BEV-009,STR-036,West,13,45.37,False,,0.0
2024-03-04,BEV-009,STR-036,West,11,38.39,False,,0.0
2024-03-11,BEV-009,STR-036,West,11,38.39,False,,0.0
2024-03-18,BEV-009,STR-036,West,11,38.39,False,,0.0
2024-03-25,BEV-009,STR-036,West,13,45.37,False,,0.0
2024-04-01,BEV-009,STR-036,West,12,41.88,False,,0.0
2024-04-08,BEV-009,STR-036,West,10,34.9,False,,0.0
2024-04-15,BEV-009,STR-036,West,13,45.37,False,,0.0
2024-04-22,BEV-009,STR-036,West,10,34.9,False,,0.0
2024-04-29,BEV-009,STR-036,West,13,45.37,False,,0.0
2024-05-06,BEV-009,STR-036,West,13,45.37,False,,0.0
2024-05-13,BEV-009,STR-036,West,13,45.37,False,,0.0
2024-05-20,BEV-009,STR-036,West,17,55.77,True,Display Feature,0.06
2024-05-27,BEV-009,STR-036,West,13,42.65,True,Display Feature,0.06
2024-06-03,BEV-009,STR-036,West,11,38.39,False,,0.0
2024-06-10,BEV-009,STR-036,West,10,34.9,False,,0.0
2024-01-01,BEV-009,STR-037,West,38,125.99,True,Display Feature,0.05
2024-01-08,BEV-009,STR-037,West,36,119.36,True,Display Feature,0.05
2024-01-15,BEV-009,STR-037,West,31,108.19,False,,0.0
2024-01-22,BEV-009,STR-037,West,25,87.25,False,,0.0
2024-01-29,BEV-009,STR-037,West,29,101.21,False,,0.0
2024-02-05,BEV-009,STR-037,West,31,108.19,False,,0.0
2024-02-12,BEV-009,STR-037,West,25,87.25,False,,0.0
2024-02-19,BEV-009,STR-037,West,30,104.7,False,,0.0
2024-02-26,BEV-009,STR-037,West,25,87.25,False,,0.0
2024-03-04,BEV-009,STR-037,West,29,101.21,False,,0.0
2024-03-11,BEV-009,STR-037,West,31,108.19,False,,0.0
2024-03-18,BEV-009,STR-037,West,29,101.21,False,,0.0
2024-03-25,BEV-009,STR-037,West,28,97.72,False,,0.0
2024-04-01,BEV-009,STR-037,West,34,118.66,False,,0.0
2024-04-08,BEV-009,STR-037,West,26,90.74,False,,0.0
2024-04-15,BEV-009,STR-037,West,29,101.21,False,,0.0
2024-04-22,BEV-009,STR-037,West,32,111.68,False,,0.0
2024-04-29,BEV-009,STR-037,West,25,87.25,False,,0.0
2024-05-06,BEV-009,STR-037,West,26,90.74,False,,0.0
2024-05-13,BEV-009,STR-037,West,28,97.72,False,,0.0
2024-05-20,BEV-009,STR-037,West,34,111.54,True,Display Feature,0.06
2024-05-27,BEV-009,STR-037,West,38,124.66,True,Display Feature,0.06
2024-06-03,BEV-009,STR-037,West,24,83.76,False,,0.0
2024-06-10,BEV-009,STR-037,West,26,90.74,False,,0.0
2024-01-01,BEV-009,STR-038,West,12,39.79,True,Display Feature,0.05
2024-01-08,BEV-009,STR-038,West,12,39.79,True,Display Feature,0.05
2024-01-15,BEV-009,STR-038,West,15,41.36,True,Price Cut,0.21
2024-01-22,BEV-009,STR-038,West,13,35.84,True,Price Cut,0.21
2024-01-29,BEV-009,STR-038,West,18,49.63,True,Price Cut,0.21
2024-02-05,BEV-009,STR-038,West,12,41.88,False,,0.0
2024-02-12,BEV-009,STR-038,West,10,34.9,False,,0.0
2024-02-19,BEV-009,STR-038,West,12,41.88,False,,0.0
2024-02-26,BEV-009,STR-038,West,11,38.39,False,,0.0
2024-03-04,BEV-009,STR-038,West,22,40.69,True,BOGO,0.47
2024-03-11,BEV-009,STR-038,West,24,44.39,True,BOGO,0.47
2024-03-18,BEV-009,STR-038,West,12,41.88,False,,0.0
2024-03-25,BEV-009,STR-038,West,11,38.39,False,,0.0
2024-04-01,BEV-009,STR-038,West,13,45.37,False,,0.0
2024-04-08,BEV-009,STR-038,West,12,41.88,False,,0.0
2024-04-15,BEV-009,STR-038,West,12,41.88,False,,0.0
2024-04-22,BEV-009,STR-038,West,10,34.9,False,,0.0
2024-04-29,BEV-009,STR-038,West,10,34.9,False,,0.0
2024-05-06,BEV-009,STR-038,West,13,45.37,False,,0.0
2024-05-13,BEV-009,STR-038,West,10,34.9,False,,0.0
2024-05-20,BEV-009,STR-038,West,15,49.21,True,Display Feature,0.06
2024-05-27,BEV-009,STR-038,West,17,55.77,True,Display Feature,0.06
2024-06-03,BEV-009,STR-038,West,10,34.9,False,,0.0
2024-06-10,BEV-009,STR-038,West,11,38.39,False,,0.0
2024-01-01,BEV-009,STR-039,West,11,38.39,False,,0.0
2024-01-08,BEV-009,STR-039,West,10,34.9,False,,0.0
2024-01-15,BEV-009,STR-039,West,11,38.39,False,,0.0
2024-01-22,BEV-009,STR-039,West,10,34.9,False,,0.0
2024-01-29,BEV-009,STR-039,West,11,38.39,False,,0.0
2024-02-05,BEV-009,STR-039,West,13,45.37,False,,0.0
2024-02-12,BEV-009,STR-039,West,11,38.39,False,,0.0
2024-02-19,BEV-009,STR-039,West,10,34.9,False,,0.0
2024-02-26,BEV-009,STR-039,West,11,38.39,False,,0.0
2024-03-04,BEV-009,STR-039,West,21,38.84,True,BOGO,0.47
2024-03-11,BEV-009,STR-039,West,25,46.24,True,BOGO,0.47
2024-03-18,BEV-009,STR-039,West,13,45.37,False,,0.0
2024-03-25,BEV-009,STR-039,West,11,38.39,False,,0.0
2024-04-01,BEV-009,STR-039,West,12,41.88,False,,0.0
2024-04-08,BEV-009,STR-039,West,11,38.39,False,,0.0
2024-04-15,BEV-009,STR-039,West,13,45.37,False,,0.0
2024-04-22,BEV-009,STR-039,West,12,41.88,False,,0.0
2024-04-29,BEV-009,STR-039,West,10,34.9,False,,0.0
2024-05-06,BEV-009,STR-039,West,11,38.39,False,,0.0
2024-05-13,BEV-009,STR-039,West,10,34.9,False,,0.0
2024-05-20,BEV-009,STR-039,West,13,42.65,True,Display Feature,0.06
2024-05-27,BEV-009,STR-039,West,15,49.21,True,Display Feature,0.06
2024-06-03,BEV-009,STR-039,West,10,34.9,False,,0.0
2024-06-10,BEV-009,STR-039,West,9,31.41,False,,0.0
2024-01-01,BEV-009,STR-040,West,42,146.58,False,,0.0
2024-01-08,BEV-009,STR-040,West,43,150.07,False,,0.0
2024-01-15,BEV-009,STR-040,West,68,187.48,True,Price Cut,0.21
2024-01-22,BEV-009,STR-040,West,63,173.7,True,Price Cut,0.21
2024-01-29,BEV-009,STR-040,West,68,187.48,True,Price Cut,0.21
2024-02-05,BEV-009,STR-040,West,45,157.05,False,,0.0
2024-02-12,BEV-009,STR-040,West,46,160.54,False,,0.0
2024-02-19,BEV-009,STR-040,West,48,167.52,False,,0.0
2024-02-26,BEV-009,STR-040,West,44,153.56,False,,0.0
2024-03-04,BEV-009,STR-040,West,90,166.47,True,BOGO,0.47
2024-03-11,BEV-009,STR-040,West,86,159.07,True,BOGO,0.47
2024-03-18,BEV-009,STR-040,West,41,143.09,False,,0.0
2024-03-25,BEV-009,STR-040,West,42,146.58,False,,0.0
2024-04-01,BEV-009,STR-040,West,46,160.54,False,,0.0
2024-04-08,BEV-009,STR-040,West,44,153.56,False,,0.0
2024-04-15,BEV-009,STR-040,West,53,184.97,False,,0.0
2024-04-22,BEV-009,STR-040,West,48,167.52,False,,0.0
2024-04-29,BEV-009,STR-040,West,52,181.48,False,,0.0
2024-05-06,BEV-009,STR-040,West,42,146.58,False,,0.0
2024-05-13,BEV-009,STR-040,West,49,171.01,False,,0.0
2024-05-20,BEV-009,STR-040,West,59,193.56,True,Display Feature,0.06
2024-05-27,BEV-009,STR-040,West,51,167.31,True,Display Feature,0.06
2024-06-03,BEV-009,STR-040,West,49,171.01,False,,0.0
2024-06-10,BEV-009,STR-040,West,48,167.52,False,,0.0
2024-01-01,BEV-010,STR-001,North,15,49.35,False,,0.0
2024-01-08,BEV-010,STR-001,North,16,52.64,False,,0.0
2024-01-15,BEV-010,STR-001,North,16,52.64,False,,0.0
2024-01-22,BEV-010,STR-001,North,28,70.93,True,Price Cut,0.23
2024-01-29,BEV-010,STR-001,North,22,55.73,True,Price Cut,0.23
2024-02-05,BEV-010,STR-001,North,19,62.51,False,,0.0
2024-02-12,BEV-010,STR-001,North,18,59.22,False,,0.0
2024-02-19,BEV-010,STR-001,North,19,62.51,False,,0.0
2024-02-26,BEV-010,STR-001,North,18,59.22,False,,0.0
2024-03-04,BEV-010,STR-001,North,15,49.35,False,,0.0
2024-03-11,BEV-010,STR-001,North,15,49.35,False,,0.0
2024-03-18,BEV-010,STR-001,North,17,55.93,False,,0.0
2024-03-25,BEV-010,STR-001,North,17,55.93,False,,0.0
2024-04-01,BEV-010,STR-001,North,18,59.22,False,,0.0
2024-04-08,BEV-010,STR-001,North,19,62.51,False,,0.0
2024-04-15,BEV-010,STR-001,North,19,62.51,False,,0.0
2024-04-22,BEV-010,STR-001,North,16,52.64,False,,0.0
2024-04-29,BEV-010,STR-001,North,16,52.64,False,,0.0
2024-05-06,BEV-010,STR-001,North,18,59.22,False,,0.0
2024-05-13,BEV-010,STR-001,North,18,59.22,False,,0.0
2024-05-20,BEV-010,STR-001,North,17,55.93,False,,0.0
2024-05-27,BEV-010,STR-001,North,15,49.35,False,,0.0
2024-06-03,BEV-010,STR-001,North,17,55.93,False,,0.0
2024-06-10,BEV-010,STR-001,North,14,46.06,False,,0.0
2024-01-01,BEV-010,STR-002,North,32,105.28,False,,0.0
2024-01-08,BEV-010,STR-002,North,33,108.57,False,,0.0
2024-01-15,BEV-010,STR-002,North,43,141.47,False,,0.0
2024-01-22,BEV-010,STR-002,North,62,157.06,True,Price Cut,0.23
2024-01-29,BEV-010,STR-002,North,53,134.26,True,Price Cut,0.23
2024-02-05,BEV-010,STR-002,North,38,125.02,False,,0.0
2024-02-12,BEV-010,STR-002,North,44,144.76,False,,0.0
2024-02-19,BEV-010,STR-002,North,47,154.63,False,,0.0
2024-02-26,BEV-010,STR-002,North,48,157.92,False,,0.0
2024-03-04,BEV-010,STR-002,North,45,148.05,False,,0.0
2024-03-11,BEV-010,STR-002,North,46,151.34,False,,0.0
2024-03-18,BEV-010,STR-002,North,48,157.92,False,,0.0
2024-03-25,BEV-010,STR-002,North,43,141.47,False,,0.0
2024-04-01,BEV-010,STR-002,North,49,161.21,False,,0.0
2024-04-08,BEV-010,STR-002,North,39,128.31,False,,0.0
2024-04-15,BEV-010,STR-002,North,44,144.76,False,,0.0
2024-04-22,BEV-010,STR-002,North,43,141.47,False,,0.0
2024-04-29,BEV-010,STR-002,North,42,138.18,False,,0.0
2024-05-06,BEV-010,STR-002,North,38,125.02,False,,0.0
2024-05-13,BEV-010,STR-002,North,42,138.18,False,,0.0
2024-05-20,BEV-010,STR-002,North,44,144.76,False,,0.0
2024-05-27,BEV-010,STR-002,North,35,115.15,False,,0.0
2024-06-03,BEV-010,STR-002,North,36,118.44,False,,0.0
2024-06-10,BEV-010,STR-002,North,39,128.31,False,,0.0
2024-01-01,BEV-010,STR-003,North,13,42.77,False,,0.0
2024-01-08,BEV-010,STR-003,North,16,52.64,False,,0.0
2024-01-15,BEV-010,STR-003,North,15,49.35,False,,0.0
2024-01-22,BEV-010,STR-003,North,23,58.27,True,Price Cut,0.23
2024-01-29,BEV-010,STR-003,North,26,65.87,True,Price Cut,0.23
2024-02-05,BEV-010,STR-003,North,17,55.93,False,,0.0
2024-02-12,BEV-010,STR-003,North,16,52.64,False,,0.0
2024-02-19,BEV-010,STR-003,North,17,55.93,False,,0.0
2024-02-26,BEV-010,STR-003,North,19,62.51,False,,0.0
2024-03-04,BEV-010,STR-003,North,17,55.93,False,,0.0
2024-03-11,BEV-010,STR-003,North,16,52.64,False,,0.0
2024-03-18,BEV-010,STR-003,North,19,62.51,False,,0.0
2024-03-25,BEV-010,STR-003,North,18,59.22,False,,0.0
2024-04-01,BEV-010,STR-003,North,19,62.51,False,,0.0
2024-04-08,BEV-010,STR-003,North,15,49.35,False,,0.0
2024-04-15,BEV-010,STR-003,North,18,59.22,False,,0.0
2024-04-22,BEV-010,STR-003,North,19,62.51,False,,0.0
2024-04-29,BEV-010,STR-003,North,16,52.64,False,,0.0
2024-05-06,BEV-010,STR-003,North,15,49.35,False,,0.0
2024-05-13,BEV-010,STR-003,North,19,62.51,False,,0.0
2024-05-20,BEV-010,STR-003,North,15,49.35,False,,0.0
2024-05-27,BEV-010,STR-003,North,18,59.22,False,,0.0
2024-06-03,BEV-010,STR-003,North,17,55.93,False,,0.0
2024-06-10,BEV-010,STR-003,North,15,49.35,False,,0.0
2024-01-01,BEV-010,STR-004,North,38,125.02,False,,0.0
2024-01-08,BEV-010,STR-004,North,40,131.6,False,,0.0
2024-01-15,BEV-010,STR-004,North,43,141.47,False,,0.0
2024-01-22,BEV-010,STR-004,North,35,115.15,False,,0.0
2024-01-29,BEV-010,STR-004,North,39,128.31,False,,0.0
2024-02-05,BEV-010,STR-004,North,42,138.18,False,,0.0
2024-02-12,BEV-010,STR-004,North,43,141.47,False,,0.0
2024-02-19,BEV-010,STR-004,North,36,118.44,False,,0.0
2024-02-26,BEV-010,STR-004,North,40,131.6,False,,0.0
2024-03-04,BEV-010,STR-004,North,42,138.18,False,,0.0
2024-03-11,BEV-010,STR-004,North,39,128.31,False,,0.0
2024-03-18,BEV-010,STR-004,North,40,131.6,False,,0.0
2024-03-25,BEV-010,STR-004,North,48,157.92,False,,0.0
2024-04-01,BEV-010,STR-004,North,72,180.03,True,Bundle,0.24
2024-04-08,BEV-010,STR-004,North,80,200.03,True,Bundle,0.24
2024-04-15,BEV-010,STR-004,North,65,162.53,True,Bundle,0.24
2024-04-22,BEV-010,STR-004,North,44,144.76,False,,0.0
2024-04-29,BEV-010,STR-004,North,38,125.02,False,,0.0
2024-05-06,BEV-010,STR-004,North,39,128.31,False,,0.0
2024-05-13,BEV-010,STR-004,North,37,121.73,False,,0.0
2024-05-20,BEV-010,STR-004,North,36,118.44,False,,0.0
2024-05-27,BEV-010,STR-004,North,44,144.76,False,,0.0
2024-06-03,BEV-010,STR-004,North,34,111.86,False,,0.0
2024-06-10,BEV-010,STR-004,North,36,118.44,False,,0.0
2024-01-01,BEV-010,STR-005,North,31,101.99,False,,0.0
2024-01-08,BEV-010,STR-005,North,37,121.73,False,,0.0
2024-01-15,BEV-010,STR-005,North,46,151.34,False,,0.0
2024-01-22,BEV-010,STR-005,North,42,138.18,False,,0.0
2024-01-29,BEV-010,STR-005,North,41,134.89,False,,0.0
2024-02-05,BEV-010,STR-005,North,43,141.47,False,,0.0
2024-02-12,BEV-010,STR-005,North,45,148.05,False,,0.0
2024-02-19,BEV-010,STR-005,North,49,161.21,False,,0.0
2024-02-26,BEV-010,STR-005,North,47,154.63,False,,0.0
2024-03-04,BEV-010,STR-005,North,37,121.73,False,,0.0
2024-03-11,BEV-010,STR-005,North,47,154.63,False,,0.0
2024-03-18,BEV-010,STR-005,North,42,138.18,False,,0.0
2024-03-25,BEV-010,STR-005,North,49,161.21,False,,0.0
2024-04-01,BEV-010,STR-005,North,43,141.47,False,,0.0
2024-04-08,BEV-010,STR-005,North,37,121.73,False,,0.0
2024-04-15,BEV-010,STR-005,North,41,134.89,False,,0.0
2024-04-22,BEV-010,STR-005,North,42,138.18,False,,0.0
2024-04-29,BEV-010,STR-005,North,47,154.63,False,,0.0
2024-05-06,BEV-010,STR-005,North,40,131.6,False,,0.0
2024-05-13,BEV-010,STR-005,North,46,151.34,False,,0.0
2024-05-20,BEV-010,STR-005,North,39,128.31,False,,0.0
2024-05-27,BEV-010,STR-005,North,45,148.05,False,,0.0
2024-06-03,BEV-010,STR-005,North,39,128.31,False,,0.0
2024-06-10,BEV-010,STR-005,North,35,115.15,False,,0.0
2024-01-01,BEV-010,STR-006,North,55,180.95,False,,0.0
2024-01-08,BEV-010,STR-006,North,52,171.08,False,,0.0
2024-01-15,BEV-010,STR-006,North,72,236.88,False,,0.0
2024-01-22,BEV-010,STR-006,North,62,203.98,False,,0.0
2024-01-29,BEV-010,STR-006,North,69,227.01,False,,0.0
2024-02-05,BEV-010,STR-006,North,77,253.33,False,,0.0
2024-02-12,BEV-010,STR-006,North,61,200.69,False,,0.0
2024-02-19,BEV-010,STR-006,North,71,233.59,False,,0.0
2024-02-26,BEV-010,STR-006,North,67,220.43,False,,0.0
2024-03-04,BEV-010,STR-006,North,68,223.72,False,,0.0
2024-03-11,BEV-010,STR-006,North,67,220.43,False,,0.0
2024-03-18,BEV-010,STR-006,North,67,220.43,False,,0.0
2024-03-25,BEV-010,STR-006,North,65,213.85,False,,0.0
2024-04-01,BEV-010,STR-006,North,75,246.75,False,,0.0
2024-04-08,BEV-010,STR-006,North,62,203.98,False,,0.0
2024-04-15,BEV-010,STR-006,North,63,207.27,False,,0.0
2024-04-22,BEV-010,STR-006,North,77,253.33,False,,0.0
2024-04-29,BEV-010,STR-006,North,77,253.33,False,,0.0
2024-05-06,BEV-010,STR-006,North,62,203.98,False,,0.0
2024-05-13,BEV-010,STR-006,North,71,233.59,False,,0.0
2024-05-20,BEV-010,STR-006,North,57,187.53,False,,0.0
2024-05-27,BEV-010,STR-006,North,57,187.53,False,,0.0
2024-06-03,BEV-010,STR-006,North,55,180.95,False,,0.0
2024-06-10,BEV-010,STR-006,North,61,200.69,False,,0.0
2024-01-01,BEV-010,STR-007,North,16,52.64,False,,0.0
2024-01-08,BEV-010,STR-007,North,16,52.64,False,,0.0
2024-01-15,BEV-010,STR-007,North,17,55.93,False,,0.0
2024-01-22,BEV-010,STR-007,North,27,68.4,True,Price Cut,0.23
2024-01-29,BEV-010,STR-007,North,23,58.27,True,Price Cut,0.23
2024-02-05,BEV-010,STR-007,North,15,49.35,False,,0.0
2024-02-12,BEV-010,STR-007,North,16,52.64,False,,0.0
2024-02-19,BEV-010,STR-007,North,16,52.64,False,,0.0
2024-02-26,BEV-010,STR-007,North,15,49.35,False,,0.0
2024-03-04,BEV-010,STR-007,North,16,52.64,False,,0.0
2024-03-11,BEV-010,STR-007,North,19,62.51,False,,0.0
