week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-03-11,BEV-009,STR-015,14,27,13,28,False
2024-03-18,BEV-009,STR-015,28,0,15,13,False
2024-03-25,BEV-009,STR-015,13,28,13,28,False
2024-04-01,BEV-009,STR-015,28,0,14,14,False
2024-04-08,BEV-009,STR-015,14,27,15,26,False
2024-04-15,BEV-009,STR-015,26,0,13,13,False
2024-04-22,BEV-009,STR-015,13,28,16,25,False
2024-04-29,BEV-009,STR-015,25,0,13,12,False
2024-05-06,BEV-009,STR-015,12,29,15,26,False
2024-05-13,BEV-009,STR-015,26,0,14,12,False
2024-05-20,BEV-009,STR-015,12,29,19,22,False
2024-05-27,BEV-009,STR-015,22,0,19,3,False
2024-06-03,BEV-009,STR-015,3,38,11,30,False
2024-06-10,BEV-009,STR-015,30,0,14,16,False
2024-01-01,BEV-009,STR-016,41,0,17,24,False
2024-01-08,BEV-009,STR-016,24,0,16,8,False
2024-01-15,BEV-009,STR-016,8,33,17,24,False
2024-01-22,BEV-009,STR-016,24,0,16,8,False
2024-01-29,BEV-009,STR-016,8,33,18,23,False
2024-02-05,BEV-009,STR-016,23,0,15,8,False
2024-02-12,BEV-009,STR-016,8,33,16,25,False
2024-02-19,BEV-009,STR-016,25,0,15,10,False
2024-02-26,BEV-009,STR-016,10,31,16,25,False
2024-03-04,BEV-009,STR-016,25,0,15,10,False
2024-03-11,BEV-009,STR-016,10,31,15,26,False
2024-03-18,BEV-009,STR-016,26,0,16,10,False
2024-03-25,BEV-009,STR-016,10,31,14,27,False
2024-04-01,BEV-009,STR-016,27,0,12,15,False
2024-04-08,BEV-009,STR-016,15,26,13,28,False
2024-04-15,BEV-009,STR-016,28,0,14,14,False
2024-04-22,BEV-009,STR-016,14,27,13,28,False
2024-04-29,BEV-009,STR-016,28,0,16,12,False
2024-05-06,BEV-009,STR-016,12,29,16,25,False
2024-05-13,BEV-009,STR-016,25,0,15,10,False
2024-05-20,BEV-009,STR-016,10,31,14,27,False
2024-05-27,BEV-009,STR-016,27,0,14,13,False
2024-06-03,BEV-009,STR-016,13,28,12,29,False
2024-06-10,BEV-009,STR-016,29,0,13,16,False
2024-01-01,BEV-009,STR-017,131,0,44,87,False
2024-01-08,BEV-009,STR-017,87,0,53,34,False
2024-01-15,BEV-009,STR-017,34,97,55,76,False
2024-01-22,BEV-009,STR-017,76,0,55,21,False
2024-01-29,BEV-009,STR-017,21,110,69,62,False
2024-02-05,BEV-009,STR-017,62,0,44,18,False
2024-02-12,BEV-009,STR-017,18,113,41,90,False
2024-02-19,BEV-009,STR-017,90,0,44,46,False
2024-02-26,BEV-009,STR-017,46,85,40,91,False
2024-03-04,BEV-009,STR-017,91,0,43,48,False
2024-03-11,BEV-009,STR-017,48,83,47,84,False
2024-03-18,BEV-009,STR-017,84,0,43,41,False
2024-03-25,BEV-009,STR-017,41,62,41,62,False
2024-04-01,BEV-009,STR-017,62,0,39,23,False
2024-04-08,BEV-009,STR-017,23,108,49,82,False
2024-04-15,BEV-009,STR-017,82,0,52,30,False
2024-04-22,BEV-009,STR-017,30,101,49,82,False
2024-04-29,BEV-009,STR-017,82,0,50,32,False
2024-05-06,BEV-009,STR-017,32,99,38,93,False
2024-05-13,BEV-009,STR-017,93,0,41,52,False
2024-05-20,BEV-009,STR-017,52,0,42,10,False
2024-05-27,BEV-009,STR-017,10,121,44,87,False
2024-06-03,BEV-009,STR-017,87,0,38,49,False
2024-06-10,BEV-009,STR-017,49,82,36,95,False
2024-01-01,BEV-009,STR-018,103,0,34,69,False
2024-01-08,BEV-009,STR-018,69,0,33,36,False
2024-01-15,BEV-009,STR-018,36,67,31,72,False
2024-01-22,BEV-009,STR-018,72,0,34,38,False
2024-01-29,BEV-009,STR-018,38,65,30,73,False
2024-02-05,BEV-009,STR-018,73,0,36,37,False
2024-02-12,BEV-009,STR-018,37,66,33,70,False
2024-02-19,BEV-009,STR-018,70,0,37,33,False
2024-02-26,BEV-009,STR-018,33,70,37,66,False
2024-03-04,BEV-009,STR-018,66,0,35,31,False
2024-03-11,BEV-009,STR-018,31,72,38,65,False
2024-03-18,BEV-009,STR-018,65,0,36,29,False
2024-03-25,BEV-009,STR-018,29,74,39,64,False
2024-04-01,BEV-009,STR-018,64,0,39,25,False
2024-04-08,BEV-009,STR-018,25,78,32,71,False
2024-04-15,BEV-009,STR-018,71,0,32,39,False
2024-04-22,BEV-009,STR-018,39,64,36,67,False
2024-04-29,BEV-009,STR-018,67,0,31,36,False
2024-05-06,BEV-009,STR-018,36,67,31,72,False
2024-05-13,BEV-009,STR-018,72,0,35,37,False
2024-05-20,BEV-009,STR-018,37,66,41,62,False
2024-05-27,BEV-009,STR-018,62,0,46,16,False
2024-06-03,BEV-009,STR-018,16,87,32,71,False
2024-06-10,BEV-009,STR-018,71,0,37,34,False
2024-01-01,BEV-009,STR-019,103,0,31,72,False
2024-01-08,BEV-009,STR-019,72,0,29,43,False
2024-01-15,BEV-009,STR-019,43,0,31,12,False
2024-01-22,BEV-009,STR-019,12,91,30,73,False
2024-01-29,BEV-009,STR-019,73,0,36,37,False
2024-02-05,BEV-009,STR-019,37,66,32,71,False
2024-02-12,BEV-009,STR-019,71,0,37,34,False
2024-02-19,BEV-009,STR-019,34,69,31,72,False
2024-02-26,BEV-009,STR-019,72,0,32,40,False
2024-03-04,BEV-009,STR-019,40,63,78,25,False
2024-03-11,BEV-009,STR-019,25,78,62,41,False
2024-03-18,BEV-009,STR-019,41,0,37,4,False
2024-03-25,BEV-009,STR-019,4,99,32,71,False
2024-04-01,BEV-009,STR-019,71,0,42,29,False
2024-04-08,BEV-009,STR-019,29,74,38,65,False
2024-04-15,BEV-009,STR-019,65,0,35,30,False
2024-04-22,BEV-009,STR-019,30,73,33,70,False
2024-04-29,BEV-009,STR-019,70,0,30,40,False
2024-05-06,BEV-009,STR-019,40,63,37,66,False
2024-05-13,BEV-009,STR-019,66,0,38,28,False
2024-05-20,BEV-009,STR-019,28,75,42,61,False
2024-05-27,BEV-009,STR-019,61,0,38,23,False
2024-06-03,BEV-009,STR-019,23,80,29,74,False
2024-06-10,BEV-009,STR-019,74,0,32,42,False
2024-01-01,BEV-009,STR-020,166,0,51,115,False
2024-01-08,BEV-009,STR-020,115,0,64,51,False
2024-01-15,BEV-009,STR-020,51,115,83,83,False
2024-01-22,BEV-009,STR-020,83,0,70,13,False
2024-01-29,BEV-009,STR-020,13,153,65,101,False
2024-02-05,BEV-009,STR-020,101,0,56,45,False
2024-02-12,BEV-009,STR-020,45,121,49,117,False
2024-02-19,BEV-009,STR-020,117,0,63,54,False
2024-02-26,BEV-009,STR-020,54,112,59,107,False
2024-03-04,BEV-009,STR-020,107,0,56,51,False
2024-03-11,BEV-009,STR-020,51,115,58,108,False
2024-03-18,BEV-009,STR-020,108,0,59,49,False
2024-03-25,BEV-009,STR-020,49,117,64,102,False
2024-04-01,BEV-009,STR-020,102,0,58,44,False
2024-04-08,BEV-009,STR-020,44,122,59,107,False
2024-04-15,BEV-009,STR-020,107,0,62,45,False
2024-04-22,BEV-009,STR-020,45,121,54,112,False
2024-04-29,BEV-009,STR-020,112,0,57,55,False
2024-05-06,BEV-009,STR-020,55,111,51,115,False
2024-05-13,BEV-009,STR-020,115,0,62,53,False
2024-05-20,BEV-009,STR-020,53,113,54,112,False
2024-05-27,BEV-009,STR-020,112,0,54,58,False
2024-06-03,BEV-009,STR-020,58,108,48,118,False
2024-06-10,BEV-009,STR-020,118,0,48,70,False
2024-01-01,BEV-009,STR-021,35,0,12,23,False
2024-01-08,BEV-009,STR-021,23,0,12,11,False
2024-01-15,BEV-009,STR-021,11,24,18,17,False
2024-01-22,BEV-009,STR-021,17,0,16,1,False
2024-01-29,BEV-009,STR-021,1,34,15,20,False
2024-02-05,BEV-009,STR-021,20,0,12,8,False
2024-02-12,BEV-009,STR-021,8,27,13,22,False
2024-02-19,BEV-009,STR-021,22,0,14,8,False
2024-02-26,BEV-009,STR-021,8,18,12,14,False
2024-03-04,BEV-009,STR-021,14,0,14,0,True
2024-03-11,BEV-009,STR-021,0,35,28,7,False
2024-03-18,BEV-009,STR-021,7,28,13,22,False
2024-03-25,BEV-009,STR-021,22,0,13,9,False
2024-04-01,BEV-009,STR-021,9,26,12,23,False
2024-04-08,BEV-009,STR-021,23,0,11,12,False
2024-04-15,BEV-009,STR-021,12,23,13,22,False
2024-04-22,BEV-009,STR-021,22,0,11,11,False
2024-04-29,BEV-009,STR-021,11,24,14,21,False
2024-05-06,BEV-009,STR-021,21,0,13,8,False
2024-05-13,BEV-009,STR-021,8,27,11,24,False
2024-05-20,BEV-009,STR-021,24,0,12,12,False
2024-05-27,BEV-009,STR-021,12,23,13,22,False
2024-06-03,BEV-009,STR-021,22,0,13,9,False
2024-06-10,BEV-009,STR-021,9,26,13,22,False
2024-01-01,BEV-009,STR-022,35,0,9,26,False
2024-01-08,BEV-009,STR-022,26,0,12,14,False
2024-01-15,BEV-009,STR-022,14,0,14,0,True
2024-01-22,BEV-009,STR-022,0,35,15,20,False
2024-01-29,BEV-009,STR-022,20,0,17,3,False
2024-02-05,BEV-009,STR-022,3,20,13,10,False
2024-02-12,BEV-009,STR-022,10,25,12,23,False
2024-02-19,BEV-009,STR-022,23,0,12,11,False
2024-02-26,BEV-009,STR-022,11,24,13,22,False
2024-03-04,BEV-009,STR-022,22,0,22,0,True
2024-03-11,BEV-009,STR-022,0,35,27,8,False
2024-03-18,BEV-009,STR-022,8,27,13,22,False
2024-03-25,BEV-009,STR-022,22,0,13,9,False
2024-04-01,BEV-009,STR-022,9,26,11,24,False
2024-04-08,BEV-009,STR-022,24,0,12,12,False
2024-04-15,BEV-009,STR-022,12,23,11,24,False
2024-04-22,BEV-009,STR-022,24,0,12,12,False
2024-04-29,BEV-009,STR-022,12,23,12,23,False
2024-05-06,BEV-009,STR-022,23,0,11,12,False
2024-05-13,BEV-009,STR-022,12,23,13,22,False
2024-05-20,BEV-009,STR-022,22,0,12,10,False
2024-05-27,BEV-009,STR-022,10,25,11,24,False
2024-06-03,BEV-009,STR-022,24,0,11,13,False
2024-06-10,BEV-009,STR-022,13,22,12,23,False
2024-01-01,BEV-009,STR-023,35,0,10,25,False
2024-01-08,BEV-009,STR-023,25,0,10,15,False
2024-01-15,BEV-009,STR-023,15,0,11,4,False
2024-01-22,BEV-009,STR-023,4,31,13,22,False
2024-01-29,BEV-009,STR-023,22,0,11,11,False
2024-02-05,BEV-009,STR-023,11,24,14,21,False
2024-02-12,BEV-009,STR-023,21,0,12,9,False
2024-02-19,BEV-009,STR-023,9,26,13,22,False
2024-02-26,BEV-009,STR-023,22,0,13,9,False
2024-03-04,BEV-009,STR-023,9,26,11,24,False
2024-03-11,BEV-009,STR-023,24,0,14,10,False
2024-03-18,BEV-009,STR-023,10,25,14,21,False
2024-03-25,BEV-009,STR-023,21,0,14,7,False
2024-04-01,BEV-009,STR-023,7,28,13,22,False
2024-04-08,BEV-009,STR-023,22,0,13,9,False
2024-04-15,BEV-009,STR-023,9,26,14,21,False
2024-04-22,BEV-009,STR-023,21,0,14,7,False
2024-04-29,BEV-009,STR-023,7,28,12,23,False
2024-05-06,BEV-009,STR-023,23,0,14,9,False
2024-05-13,BEV-009,STR-023,9,14,13,10,False
2024-05-20,BEV-009,STR-023,10,25,13,22,False
2024-05-27,BEV-009,STR-023,22,0,11,11,False
2024-06-03,BEV-009,STR-023,11,13,13,11,False
2024-06-10,BEV-009,STR-023,11,24,11,24,False
2024-01-01,BEV-009,STR-024,142,0,43,99,False
2024-01-08,BEV-009,STR-024,99,0,36,63,False
2024-01-15,BEV-009,STR-024,63,0,63,0,True
2024-01-22,BEV-009,STR-024,0,142,68,74,False
2024-01-29,BEV-009,STR-024,74,0,73,1,False
2024-02-05,BEV-009,STR-024,1,141,52,90,False
2024-02-12,BEV-009,STR-024,90,0,46,44,False
2024-02-19,BEV-009,STR-024,44,98,55,87,False
2024-02-26,BEV-009,STR-024,87,0,53,34,False
2024-03-04,BEV-009,STR-024,34,108,106,36,False
2024-03-11,BEV-009,STR-024,36,106,113,29,False
2024-03-18,BEV-009,STR-024,29,113,53,89,False
2024-03-25,BEV-009,STR-024,89,0,50,39,False
2024-04-01,BEV-009,STR-024,39,103,53,89,False
2024-04-08,BEV-009,STR-024,89,0,56,33,False
2024-04-15,BEV-009,STR-024,33,109,49,93,False
2024-04-22,BEV-009,STR-024,93,0,45,48,False
2024-04-29,BEV-009,STR-024,48,94,46,96,False
2024-05-06,BEV-009,STR-024,96,0,44,52,False
2024-05-13,BEV-009,STR-024,52,90,49,93,False
2024-05-20,BEV-009,STR-024,93,0,50,43,False
2024-05-27,BEV-009,STR-024,43,99,53,89,False
2024-06-03,BEV-009,STR-024,89,0,46,43,False
2024-06-10,BEV-009,STR-024,43,99,46,96,False
2024-01-01,BEV-009,STR-025,89,0,32,57,False
2024-01-08,BEV-009,STR-025,57,0,32,25,False
2024-01-15,BEV-009,STR-025,25,64,42,47,False
2024-01-22,BEV-009,STR-025,47,0,47,0,True
2024-01-29,BEV-009,STR-025,0,89,45,44,False
2024-02-05,BEV-009,STR-025,44,0,31,13,False
2024-02-12,BEV-009,STR-025,13,76,30,59,False
2024-02-19,BEV-009,STR-025,59,0,30,29,False
2024-02-26,BEV-009,STR-025,29,60,35,54,False
2024-03-04,BEV-009,STR-025,54,0,54,0,True
2024-03-11,BEV-009,STR-025,0,89,58,31,False
2024-03-18,BEV-009,STR-025,31,58,30,59,False
2024-03-25,BEV-009,STR-025,59,0,32,27,False
2024-04-01,BEV-009,STR-025,27,62,33,56,False
2024-04-08,BEV-009,STR-025,56,0,32,24,False
2024-04-15,BEV-009,STR-025,24,65,27,62,False
2024-04-22,BEV-009,STR-025,62,0,26,36,False
2024-04-29,BEV-009,STR-025,36,0,32,4,False
2024-05-06,BEV-009,STR-025,4,57,28,33,False
2024-05-13,BEV-009,STR-025,33,56,28,61,False
2024-05-20,BEV-009,STR-025,61,0,32,29,False
2024-05-27,BEV-009,STR-025,29,60,41,48,False
2024-06-03,BEV-009,STR-025,48,0,31,17,False
2024-06-10,BEV-009,STR-025,17,72,29,60,False
2024-01-01,BEV-009,STR-026,89,0,33,56,False
2024-01-08,BEV-009,STR-026,56,0,35,21,False
2024-01-15,BEV-009,STR-026,21,68,28,61,False
2024-01-22,BEV-009,STR-026,61,0,27,34,False
2024-01-29,BEV-009,STR-026,34,55,34,55,False
2024-02-05,BEV-009,STR-026,55,0,29,26,False
2024-02-12,BEV-009,STR-026,26,63,32,57,False
2024-02-19,BEV-009,STR-026,57,0,33,24,False
2024-02-26,BEV-009,STR-026,24,65,29,60,False
2024-03-04,BEV-009,STR-026,60,0,60,0,True
2024-03-11,BEV-009,STR-026,0,89,67,22,False
2024-03-18,BEV-009,STR-026,22,67,30,59,False
2024-03-25,BEV-009,STR-026,59,0,29,30,False
2024-04-01,BEV-009,STR-026,30,59,35,54,False
2024-04-08,BEV-009,STR-026,54,0,34,20,False
2024-04-15,BEV-009,STR-026,20,38,28,30,False
2024-04-22,BEV-009,STR-026,30,59,32,57,False
2024-04-29,BEV-009,STR-026,57,0,27,30,False
2024-05-06,BEV-009,STR-026,30,59,33,56,False
2024-05-13,BEV-009,STR-026,56,0,33,23,False
2024-05-20,BEV-009,STR-026,23,66,32,57,False
2024-05-27,BEV-009,STR-026,57,0,27,30,False
2024-06-03,BEV-009,STR-026,30,59,26,63,False
2024-06-10,BEV-009,STR-026,63,0,27,36,False
2024-01-01,BEV-009,STR-027,112,0,45,67,False
2024-01-08,BEV-009,STR-027,67,0,46,21,False
2024-01-15,BEV-009,STR-027,21,91,52,60,False
2024-01-22,BEV-009,STR-027,60,0,52,8,False
2024-01-29,BEV-009,STR-027,8,104,54,58,False
2024-02-05,BEV-009,STR-027,58,0,39,19,False
2024-02-12,BEV-009,STR-027,19,93,43,69,False
2024-02-19,BEV-009,STR-027,69,0,35,34,False
2024-02-26,BEV-009,STR-027,34,78,41,71,False
2024-03-04,BEV-009,STR-027,71,0,71,0,True
2024-03-11,BEV-009,STR-027,0,112,75,37,False
2024-03-18,BEV-009,STR-027,37,75,34,78,False
2024-03-25,BEV-009,STR-027,78,0,44,34,False
2024-04-01,BEV-009,STR-027,34,78,40,72,False
2024-04-08,BEV-009,STR-027,72,0,44,28,False
2024-04-15,BEV-009,STR-027,28,84,41,71,False
2024-04-22,BEV-009,STR-027,71,0,36,35,False
2024-04-29,BEV-009,STR-027,35,41,34,42,False
2024-05-06,BEV-009,STR-027,42,70,40,72,False
2024-05-13,BEV-009,STR-027,72,0,43,29,False
2024-05-20,BEV-009,STR-027,29,83,36,76,False
2024-05-27,BEV-009,STR-027,76,0,41,35,False
2024-06-03,BEV-009,STR-027,35,77,41,71,False
2024-06-10,BEV-009,STR-027,71,0,30,41,False
2024-01-01,BEV-009,STR-028,89,0,36,53,False
2024-01-08,BEV-009,STR-028,53,0,33,20,False
2024-01-15,BEV-009,STR-028,20,69,31,58,False
2024-01-22,BEV-009,STR-028,58,0,31,27,False
2024-01-29,BEV-009,STR-028,27,50,26,51,False
2024-02-05,BEV-009,STR-028,51,0,33,18,False
2024-02-12,BEV-009,STR-028,18,71,31,58,False
2024-02-19,BEV-009,STR-028,58,0,28,30,False
2024-02-26,BEV-009,STR-028,30,59,33,56,False
2024-03-04,BEV-009,STR-028,56,0,56,0,True
2024-03-11,BEV-009,STR-028,0,89,64,25,False
2024-03-18,BEV-009,STR-028,25,64,28,61,False
2024-03-25,BEV-009,STR-028,61,0,27,34,False
2024-04-01,BEV-009,STR-028,34,55,28,61,False
2024-04-08,BEV-009,STR-028,61,0,31,30,False
2024-04-15,BEV-009,STR-028,30,59,27,62,False
2024-04-22,BEV-009,STR-028,62,0,34,28,False
2024-04-29,BEV-009,STR-028,28,61,31,58,False
2024-05-06,BEV-009,STR-028,58,0,28,30,False
2024-05-13,BEV-009,STR-028,30,59,33,56,False
2024-05-20,BEV-009,STR-028,56,0,29,27,False
2024-05-27,BEV-009,STR-028,27,62,33,56,False
2024-06-03,BEV-009,STR-028,56,0,28,28,False
2024-06-10,BEV-009,STR-028,28,61,25,64,False
2024-01-01,BEV-009,STR-029,142,0,49,93,False
2024-01-08,BEV-009,STR-029,93,0,46,47,False
2024-01-15,BEV-009,STR-029,47,95,52,90,False
2024-01-22,BEV-009,STR-029,90,0,51,39,False
2024-01-29,BEV-009,STR-029,39,103,42,100,False
2024-02-05,BEV-009,STR-029,100,0,48,52,False
2024-02-12,BEV-009,STR-029,52,90,52,90,False
2024-02-19,BEV-009,STR-029,90,0,42,48,False
2024-02-26,BEV-009,STR-029,48,94,56,86,False
2024-03-04,BEV-009,STR-029,86,0,86,0,True
2024-03-11,BEV-009,STR-029,0,142,90,52,False
2024-03-18,BEV-009,STR-029,52,90,43,99,False
2024-03-25,BEV-009,STR-029,99,0,43,56,False
2024-04-01,BEV-009,STR-029,56,86,54,88,False
2024-04-08,BEV-009,STR-029,88,0,47,41,False
2024-04-15,BEV-009,STR-029,41,101,46,96,False
2024-04-22,BEV-009,STR-029,96,0,45,51,False
2024-04-29,BEV-009,STR-029,51,91,45,97,False
2024-05-06,BEV-009,STR-029,97,0,54,43,False
2024-05-13,BEV-009,STR-029,43,57,49,51,False
2024-05-20,BEV-009,STR-029,51,91,41,101,False
2024-05-27,BEV-009,STR-029,101,0,45,56,False
2024-06-03,BEV-009,STR-029,56,86,50,92,False
2024-06-10,BEV-009,STR-029,92,0,42,50,False
2024-01-01,BEV-009,STR-030,89,0,34,55,False
2024-01-08,BEV-009,STR-030,55,0,32,23,False
2024-01-15,BEV-009,STR-030,23,66,45,44,False
2024-01-22,BEV-009,STR-030,44,0,44,0,True
2024-01-29,BEV-009,STR-030,0,89,33,56,False
2024-02-05,BEV-009,STR-030,56,0,33,23,False
2024-02-12,BEV-009,STR-030,23,66,28,61,False
2024-02-19,BEV-009,STR-030,61,0,29,32,False
2024-02-26,BEV-009,STR-030,32,57,32,57,False
2024-03-04,BEV-009,STR-030,57,0,29,28,False
2024-03-11,BEV-009,STR-030,28,61,33,56,False
2024-03-18,BEV-009,STR-030,56,0,29,27,False
2024-03-25,BEV-009,STR-030,27,62,33,56,False
2024-04-01,BEV-009,STR-030,56,0,33,23,False
2024-04-08,BEV-009,STR-030,23,42,34,31,False
2024-04-15,BEV-009,STR-030,31,58,32,57,False
2024-04-22,BEV-009,STR-030,57,0,35,22,False
2024-04-29,BEV-009,STR-030,22,67,29,60,False
2024-05-06,BEV-009,STR-030,60,0,27,33,False
2024-05-13,BEV-009,STR-030,33,56,31,58,False
2024-05-20,BEV-009,STR-030,58,0,42,16,False
2024-05-27,BEV-009,STR-030,16,73,36,53,False
2024-06-03,BEV-009,STR-030,53,0,29,24,False
2024-06-10,BEV-009,STR-030,24,65,31,58,False
2024-01-01,BEV-009,STR-031,84,0,33,51,False
2024-01-08,BEV-009,STR-031,51,0,34,17,False
2024-01-15,BEV-009,STR-031,17,45,24,38,False
2024-01-22,BEV-009,STR-031,38,0,29,9,False
2024-01-29,BEV-009,STR-031,9,75,27,57,False
2024-02-05,BEV-009,STR-031,57,0,28,29,False
2024-02-12,BEV-009,STR-031,29,55,29,55,False
2024-02-19,BEV-009,STR-031,55,0,33,22,False
2024-02-26,BEV-009,STR-031,22,62,31,53,False
2024-03-04,BEV-009,STR-031,53,0,28,25,False
2024-03-11,BEV-009,STR-031,25,43,27,41,False
2024-03-18,BEV-009,STR-031,41,0,31,10,False
2024-03-25,BEV-009,STR-031,10,74,33,51,False
2024-04-01,BEV-009,STR-031,51,0,26,25,False
2024-04-08,BEV-009,STR-031,25,59,28,56,False
2024-04-15,BEV-009,STR-031,56,0,28,28,False
2024-04-22,BEV-009,STR-031,28,56,32,52,False
2024-04-29,BEV-009,STR-031,52,0,28,24,False
2024-05-06,BEV-009,STR-031,24,60,25,59,False
2024-05-13,BEV-009,STR-031,59,0,29,30,False
2024-05-20,BEV-009,STR-031,30,54,32,52,False
2024-05-27,BEV-009,STR-031,52,0,35,17,False
2024-06-03,BEV-009,STR-031,17,56,26,47,False
2024-06-10,BEV-009,STR-031,47,0,30,17,False
2024-01-01,BEV-009,STR-032,84,0,33,51,False
2024-01-08,BEV-009,STR-032,51,0,33,18,False
2024-01-15,BEV-009,STR-032,18,66,42,42,False
2024-01-22,BEV-009,STR-032,42,0,41,1,False
2024-01-29,BEV-009,STR-032,1,83,46,38,False
2024-02-05,BEV-009,STR-032,38,0,27,11,False
2024-02-12,BEV-009,STR-032,11,73,28,56,False
2024-02-19,BEV-009,STR-032,56,0,25,31,False
2024-02-26,BEV-009,STR-032,31,53,26,58,False
2024-03-04,BEV-009,STR-032,58,0,31,27,False
2024-03-11,BEV-009,STR-032,27,57,28,56,False
2024-03-18,BEV-009,STR-032,56,0,27,29,False
2024-03-25,BEV-009,STR-032,29,55,27,57,False
2024-04-01,BEV-009,STR-032,57,0,33,24,False
2024-04-08,BEV-009,STR-032,24,60,30,54,False
2024-04-15,BEV-009,STR-032,54,0,28,26,False
2024-04-22,BEV-009,STR-032,26,58,30,54,False
2024-04-29,BEV-009,STR-032,54,0,26,28,False
2024-05-06,BEV-009,STR-032,28,56,24,60,False
2024-05-13,BEV-009,STR-032,60,0,32,28,False
2024-05-20,BEV-009,STR-032,28,56,34,50,False
2024-05-27,BEV-009,STR-032,50,0,41,9,False
2024-06-03,BEV-009,STR-032,9,75,28,56,False
2024-06-10,BEV-009,STR-032,56,0,24,32,False
2024-01-01,BEV-009,STR-033,33,0,10,23,False
2024-01-08,BEV-009,STR-033,23,0,9,14,False
2024-01-15,BEV-009,STR-033,14,0,14,0,True
2024-01-22,BEV-009,STR-033,0,33,16,17,False
2024-01-29,BEV-009,STR-033,17,0,17,0,False
2024-02-05,BEV-009,STR-033,0,33,11,22,False
2024-02-12,BEV-009,STR-033,22,0,12,10,False
2024-02-19,BEV-009,STR-033,10,23,11,22,False
2024-02-26,BEV-009,STR-033,22,0,13,9,False
2024-03-04,BEV-009,STR-033,9,14,23,0,True
2024-03-11,BEV-009,STR-033,0,33,24,9,False
2024-03-18,BEV-009,STR-033,9,24,12,21,False
2024-03-25,BEV-009,STR-033,21,0,11,10,False
2024-04-01,BEV-009,STR-033,10,23,12,21,False
2024-04-08,BEV-009,STR-033,21,0,11,10,False
2024-04-15,BEV-009,STR-033,10,23,10,23,False
2024-04-22,BEV-009,STR-033,23,0,12,11,False
2024-04-29,BEV-009,STR-033,11,22,11,22,False
2024-05-06,BEV-009,STR-033,22,0,12,10,False
2024-05-13,BEV-009,STR-033,10,23,10,23,False
2024-05-20,BEV-009,STR-033,23,0,12,11,False
2024-05-27,BEV-009,STR-033,11,22,13,20,False
2024-06-03,BEV-009,STR-033,20,0,11,9,False
2024-06-10,BEV-009,STR-033,9,24,11,22,False
2024-01-01,BEV-009,STR-034,33,0,12,21,False
2024-01-08,BEV-009,STR-034,21,0,14,7,False
2024-01-15,BEV-009,STR-034,7,26,17,16,False
2024-01-22,BEV-009,STR-034,16,0,16,0,True
2024-01-29,BEV-009,STR-034,0,20,14,6,False
2024-02-05,BEV-009,STR-034,6,21,10,17,False
2024-02-12,BEV-009,STR-034,17,0,12,5,False
2024-02-19,BEV-009,STR-034,5,28,12,21,False
2024-02-26,BEV-009,STR-034,21,0,11,10,False
2024-03-04,BEV-009,STR-034,10,23,12,21,False
2024-03-11,BEV-009,STR-034,21,0,11,10,False
2024-03-18,BEV-009,STR-034,10,23,12,21,False
2024-03-25,BEV-009,STR-034,21,0,10,11,False
2024-04-01,BEV-009,STR-034,11,22,11,22,False
2024-04-08,BEV-009,STR-034,22,0,13,9,False
2024-04-15,BEV-009,STR-034,9,24,13,20,False
2024-04-22,BEV-009,STR-034,20,0,12,8,False
2024-04-29,BEV-009,STR-034,8,25,12,21,False
2024-05-06,BEV-009,STR-034,21,0,12,9,False
2024-05-13,BEV-009,STR-034,9,24,13,20,False
2024-05-20,BEV-009,STR-034,20,0,12,8,False
2024-05-27,BEV-009,STR-034,8,25,11,22,False
2024-06-03,BEV-009,STR-034,22,0,12,10,False
2024-06-10,BEV-009,STR-034,10,23,10,23,False
2024-01-01,BEV-009,STR-035,106,0,47,59,False
2024-01-08,BEV-009,STR-035,59,0,40,19,False
2024-01-15,BEV-009,STR-035,19,87,51,55,False
2024-01-22,BEV-009,STR-035,55,0,46,9,False
2024-01-29,BEV-009,STR-035,9,97,50,56,False
2024-02-05,BEV-009,STR-035,56,0,32,24,False
2024-02-12,BEV-009,STR-035,24,82,31,75,False
2024-02-19,BEV-009,STR-035,75,0,36,39,False
2024-02-26,BEV-009,STR-035,39,67,41,65,False
2024-03-04,BEV-009,STR-035,65,0,65,0,True
2024-03-11,BEV-009,STR-035,0,106,74,32,False
2024-03-18,BEV-009,STR-035,32,74,32,74,False
2024-03-25,BEV-009,STR-035,74,0,38,36,False
2024-04-01,BEV-009,STR-035,36,70,41,65,False
2024-04-08,BEV-009,STR-035,65,0,42,23,False
2024-04-15,BEV-009,STR-035,23,83,41,65,False
2024-04-22,BEV-009,STR-035,65,0,33,32,False
2024-04-29,BEV-009,STR-035,32,74,42,64,False
2024-05-06,BEV-009,STR-035,64,0,38,26,False
2024-05-13,BEV-009,STR-035,26,80,33,73,False
2024-05-20,BEV-009,STR-035,73,0,34,39,False
2024-05-27,BEV-009,STR-035,39,67,34,72,False
2024-06-03,BEV-009,STR-035,72,0,39,33,False
2024-06-10,BEV-009,STR-035,33,73,33,73,False
2024-01-01,BEV-009,STR-036,33,0,11,22,False
2024-01-08,BEV-009,STR-036,22,0,12,10,False
2024-01-15,BEV-009,STR-036,10,23,11,22,False
2024-01-22,BEV-009,STR-036,22,0,11,11,False
